"","y","w","age","polviews","income","educ","marital","sex"
"30621",0,1,59,5,12,17,1,1
"30623",0,0,75,4,12,18,5,1
"30625",0,0,61,5,9,9,2,2
"30628",1,0,30,6,2,11,5,2
"30629",0,0,33,4.1220088,3,9,3,2
"30630",0,1,23,3,12,15,5,1
"30631",0,1,46,3,9,6,2,2
"30632",0,1,49,4.1220088,12,16,1,2
"30633",0,1,35,5,12,16,1,2
"30635",1,0,71,2,12,20,1,1
"30637",0,1,48,7,12,12,1,2
"30638",1,0,52,4,8,9,4,2
"30640",0,1,34,5,5,12,1,2
"30641",0,1,49,4,4,13,1,2
"30642",0,1,33,2,1,11,1,1
"30643",0,1,70,6,12,14,1,2
"30644",1,1,43,3,12,13,1,2
"30647",0,1,36,3,12,20,5,1
"30648",0,0,41,5,11,12,3,1
"30649",0,1,43,3,12,20,3,1
"30650",0,1,30,2,12,13,2,1
"30653",0,1,49,3,9,10,1,2
"30654",0,1,58,4,9,12,1,1
"30655",0,1,39,4.1220088,9,13,5,1
"30656",0,0,31,1,9,8,3,1
"30657",1,1,32,7,10,15,3,2
"30658",0,1,19,4.1220088,6,0,5,1
"30659",0,1,47,3,12,6,1,1
"30660",0,1,37,4,12,12,1,1
"30661",1,1,32,4.1220088,12,11,1,1
"30662",0,1,20,4.1220088,2,12,1,2
"30663",0,1,51,5,7,11,3,2
"30666",0,1,52,2,11,9,1,1
"30668",0,1,41,6,9,9,1,1
"30669",1,0,28,4,10,9,1,1
"30671",0,1,45,4,10,12,5,2
"30672",0,1,42,5,4,13,3,2
"30673",0,1,34,6,6,2,1,2
"30674",1,1,39,4,12,16,1,2
"30676",0,1,42,4.1220088,9,9,1,2
"30679",0,1,55,3,12,17,3,1
"30680",0,1,70,4,12,12,1,1
"30681",0,1,39,4,12,17,1,1
"30682",0,0,39,4,12,12,1,1
"30683",0,1,35,4,12,12,1,2
"30684",0,1,19,3,12,13,5,2
"30685",0,1,42,4,11,12,3,1
"30686",0,1,27,4,12,14,5,2
"30687",0,1,31,4,12,12,1,1
"30688",0,1,39,7,12,13,1,1
"30689",0,1,34,4,12,12,1,1
"30690",0,1,27,3,12,15,1,1
"30691",0,1,54,5,12,12,3,1
"30692",0,0,27,4,12,12,1,1
"30693",1,0,28,6,12,16,1,1
"30694",0,1,55,2,12,16,1,1
"30695",0,1,67,4,12,14,1,1
"30698",0,0,39,4,12,12,5,1
"30699",0,1,43,5,12,16,1,2
"30700",0,1,27,5,9,12,1,1
"30701",0,1,22,4,8,10,5,1
"30702",0,1,33,7,12,20,1,1
"30703",0,1,28,6,12,17,1,1
"30704",1,0,31,2,12,14,1,2
"30705",1,0,53,6,12,16,1,1
"30706",1,0,51,6,12,14,3,2
"30707",1,0,42,6,12,16,1,1
"30708",0,1,54,6,12,16,1,2
"30709",0,0,45,4,12,12,3,1
"30710",0,1,40,6,12,12,1,2
"30716",0,0,33,5,12,12,1,2
"30720",0,1,47,4,12,14,1,1
"30730",0,1,37,4,12,14,4,2
"30737",0,1,59,7,12,16,1,1
"30738",0,1,25,4,12,17,1,2
"30741",0,0,42,5,12,14,1,1
"30742",0,1,26,6,12,16,1,2
"30744",0,1,50,2,12,12,1,1
"30745",1,0,69,6,12,20,5,1
"30746",0,1,49,6,12,12,1,2
"30747",0,0,28,4,10,14,3,2
"30750",0,1,29,4,11,13,3,2
"30752",0,0,33,3,12,15,5,2
"30753",1,0,44,7,12,16,1,1
"30754",0,0,36,3,12,16,1,2
"30756",1,0,58,5,12,13,2,2
"30758",0,1,38,4,12,16,1,2
"30759",0,1,70,5,12,14,1,2
"30760",1,0,72,7,10,12,3,2
"30762",0,1,40,2,12,10,5,2
"30764",0,1,40,7,12,16,1,2
"30765",0,1,68,4,12,12,2,2
"30766",0,0,53,4,12,13,1,2
"30767",0,1,46,4,12,15,3,2
"30769",0,1,27,6,12,13,1,2
"30770",1,0,27,6,11,12,1,2
"30771",0,0,36,6,12,16,1,2
"30772",0,1,55,6,12,16,1,2
"30773",0,1,22,4,12,13,5,1
"30776",0,1,43,7,12,16,3,1
"30778",0,1,55,4,12,18,5,2
"30779",0,0,50,4,12,13,3,2
"30781",0,1,42,4.1220088,12,13,1,2
"30782",0,1,55,6,11,20,1,1
"30785",0,1,40,7,12,16,3,1
"30787",0,1,30,4,11,13,1,2
"30790",0,1,44,4,12,12,1,2
"30791",0,1,45,4,12,16,5,1
"30793",0,1,31,4,11,11,4,2
"30794",0,1,36,5,9,13,5,2
"30795",0,1,32,3,8,10,4,2
"30797",1,0,52,4,7,8,5,2
"30798",0,1,25,2,12,11,5,1
"30799",0,0,26,3,4,12,5,2
"30800",0,1,28,4,11,16,5,1
"30802",0,1,29,6,12,12,5,1
"30803",0,0,84,2,9,13,2,2
"30804",0,1,74,6,12,16,1,2
"30805",0,1,28,1,9,13,3,1
"30806",1,0,63,6,12,12,1,2
"30807",1,0,50,2,12,13,2,2
"30808",0,1,59,3,12,16,1,1
"30809",0,1,32,1,9,15,5,1
"30810",1,1,48,3,12,12,1,2
"30811",0,1,29,4,12,12,1,2
"30812",0,1,41,6,12,16,1,2
"30814",0,1,49,4,10,12,3,2
"30816",0,1,34,4,9,12,3,2
"30817",0,0,45,4,12,13,1,1
"30818",0,1,37,4,11,13,5,2
"30819",0,0,28,4,12,14,5,2
"30820",1,0,52,4,12,14,5,2
"30821",0,1,32,4,12,12,1,1
"30822",0,0,28,2,10,14,1,2
"30823",0,1,37,7,11,14,3,1
"30824",0,0,25,1,12,8,5,1
"30825",0,0,38,4,12,14,1,2
"30826",1,0,55,4,12,15,1,1
"30827",0,1,33,4,6,12,1,2
"30828",0,1,51,6,12,14,1,1
"30829",0,1,60,4,10,12,1,2
"30830",1,1,57,4,12,14,1,1
"30831",0,1,48,5,12,12,1,2
"30832",1,0,47,3,12,14,3,1
"30833",0,1,29,4,9,12,5,1
"30834",1,0,51,2,9,12,3,1
"30835",0,0,28,2,12,11,3,1
"30836",1,1,64,6,11,13,1,2
"30837",1,0,46,4,12,13,1,2
"30838",0,1,64,4,11,12,2,2
"30839",0,1,44,6,12,15,1,1
"30840",0,0,23,4,10,12,5,2
"30841",0,0,42,4,10,17,1,2
"30842",0,1,56,5,9,13,3,2
"30843",0,0,58,4,12,14,1,2
"30845",0,1,82,5,11,12,2,2
"30846",0,1,78,5,12,13,5,2
"30847",0,1,34,4,12,17,1,1
"30848",0,0,56,4,12,14,3,1
"30849",0,1,50,5,12,13,3,2
"30850",0,1,20,3,12,12,5,1
"30851",1,0,51,4,12,12,1,2
"30852",0,1,38,3,12,17,5,1
"30853",0,1,46,4,12,14,1,2
"30855",0,1,31,7,12,12,5,1
"30856",0,0,38,4,12,9,1,2
"30857",1,1,74,6,12,12,3,1
"30858",0,0,85,4,11,12,1,1
"30859",0,1,43,4,12,16,1,1
"30860",0,0,24,4,10,11,1,1
"30861",0,0,24,4,12,10,5,1
"30862",0,1,54,6,12,14,1,2
"30863",1,1,58,6,12,14,2,2
"30864",0,1,49,2,12,14,1,1
"30865",0,1,68,4,12,12,1,1
"30866",0,0,53,5,12,16,1,1
"30867",0,0,61,4,11,16,5,1
"30868",0,1,41,5,12,20,1,1
"30869",0,1,39,2,9,12,3,2
"30870",1,0,59,6,12,17,1,1
"30871",0,0,47,4,12,16,1,2
"30872",1,0,48,4,12,11,5,1
"30874",0,1,49,4,12,14,3,2
"30875",0,1,37,4,12,12,1,2
"30876",0,1,61,4,12,14,1,2
"30879",0,1,49,2,12,12,1,1
"30881",1,0,72,4,11,12,2,1
"30882",1,0,44,6,12,16,1,1
"30884",0,1,48,4,12,16,3,2
"30885",0,1,71,5,7,11,2,2
"30886",0,0,23,5,4,11,5,2
"30887",0,0,37,5,12,14,1,2
"30888",0,1,77,4,10,12,2,2
"30889",0,1,60,4,12,6,5,1
"30890",0,1,21,7,11,6,1,2
"30891",0,1,45,1,10,12,1,2
"30892",0,1,19,4,5,8,3,2
"30893",0,1,54,4.1220088,12,4,1,1
"30894",1,0,89,4,11,16,2,2
"30895",0,1,37,5,12,12,1,2
"30896",0,1,88,5,2,12,2,2
"30898",0,1,39,6,9,6,1,1
"30900",0,1,34,3,12,12,5,1
"30901",0,1,46,3,12,11,3,1
"30902",0,1,54,3,12,8,3,2
"30903",0,0,23,7,12,12,5,1
"30904",0,1,60,4,12,8,1,1
"30906",0,1,54,6,12,12,3,2
"30907",0,1,47,4.1220088,12,13,1,1
"30908",0,1,69,4,12,16,1,2
"30909",0,1,35,5,4,12,4,1
"30910",0,1,35,4,12,8,1,1
"30911",1,0,44,3,12,12,3,2
"30912",0,1,37,4,12,17,1,1
"30913",0,1,25,4,12,12,1,2
"30914",0,1,49,6,12,16,1,2
"30915",0,1,36,5,12,16,1,2
"30916",0,1,51,4,12,18,1,1
"30917",0,1,42,4,12,14,1,2
"30918",0,1,75,3,11,12,3,2
"30919",0,1,43,3,12,17,5,2
"30920",0,1,85,4.1220088,10,11,2,1
"30921",0,1,79,4,9,11,2,2
"30922",0,1,48,3,12,9,3,1
"30923",0,1,54,3,12,12,3,1
"30924",0,0,76,6,12,12,2,2
"30925",0,0,25,3,11,10,3,2
"30926",0,1,75,4,11,13,2,2
"30927",0,0,34,3,12,16,1,2
"30928",1,0,38,3,12,16,1,2
"30929",0,1,81,4,12,12,2,2
"30930",0,1,33,6,12,14,1,1
"30931",0,1,60,4,12,12,1,2
"30932",0,1,42,4,12,14,1,1
"30933",0,1,54,2,12,12,3,1
"30934",0,1,59,5,12,14,1,1
"30935",0,1,68,7,12,15,1,1
"30936",0,1,31,4,12,17,1,1
"30937",1,0,41,6,12,14,1,1
"30938",0,0,71,3,9,12,5,2
"30939",0,1,60,3,12,19,5,2
"30940",0,0,83,2,12,16,2,2
"30941",0,0,36,6,12,12,3,2
"30942",0,1,62,6,11,12,4,2
"30944",0,1,55,4,12,12,4,1
"30945",0,1,32,4,11,12,1,2
"30946",0,1,27,2,10,12,5,1
"30947",0,1,23,7,12,16,3,1
"30948",0,1,51,5,12,14,3,1
"30949",1,0,22,4,10,11,5,1
"30950",0,0,23,5,12,12,5,1
"30951",0,1,67,5,2,13,2,2
"30952",0,1,29,4,12,16,1,1
"30953",0,1,76,4,9,12,2,2
"30954",0,1,27,2,12,14,1,2
"30955",0,1,51,4,12,12,3,2
"30956",1,0,21,6,9,15,5,2
"30957",1,1,89,6,11,18,2,2
"30958",0,1,25,3,12,16,1,2
"30959",0,1,61,5,12,14,3,2
"30960",0,1,77,4,10,14,1,2
"30961",0,0,30,3,12,18,1,1
"30962",1,0,58,4,12,19,3,1
"30963",0,0,49,4,12,20,1,2
"30964",0,1,70,2,9,12,3,2
"30965",0,0,46,3,12,19,3,2
"30966",0,0,75,2,12,9,3,1
"30967",0,0,25,4,11,10,5,2
"30968",0,1,27,2,12,14,5,2
"30969",0,1,41,4,12,17,1,2
"30970",0,1,67,2,12,18,5,2
"30971",0,1,60,2,12,20,3,2
"30972",1,1,56,4,12,10,1,2
"30973",0,1,25,2,12,17,5,2
"30974",0,0,89,4,10,12,2,2
"30975",0,0,67,4,12,12,2,2
"30976",0,1,55,4,12,13,1,2
"30977",0,1,40,6,11,18,3,2
"30978",0,1,34,3,12,14,1,2
"30979",0,0,73,4,12,12,1,1
"30980",0,0,34,4,12,13,1,1
"30981",0,1,56,6,12,12,1,2
"30982",0,1,33,4,12,12,1,2
"30983",0,1,36,4,12,13,1,2
"30984",0,0,44,3,12,2,1,1
"30985",0,0,69,5,12,14,1,2
"30986",0,0,23,3,12,13,1,2
"30987",0,1,53,4,12,20,1,1
"30988",0,0,44,3,12,16,1,2
"30989",0,1,43,4,1,12,3,2
"30990",0,1,26,5,12,17,1,2
"30992",0,1,40,4,5,6,3,2
"30993",0,1,51,4,11,12,3,2
"30995",0,0,48,4,12,14,1,2
"30996",0,0,21,3,9,12,5,2
"30997",0,1,63,5,10,0,1,1
"30999",1,0,32,6,12,13,1,1
"31000",0,1,67,4,11,10,1,1
"31002",0,1,89,4,9,12,2,2
"31005",1,0,44,4,12,18,1,2
"31006",0,1,56,1,12,16,1,2
"31007",0,1,47,4,12,20,1,1
"31008",0,1,29,2,11,17,5,1
"31009",0,1,43,2,12,20,3,1
"31011",0,0,60,3,9,16,3,1
"31012",0,0,34,2,9,17,3,2
"31013",0,1,42,2,12,18,3,2
"31014",0,0,55,3,12,19,1,1
"31015",0,0,35,4,12,17,5,1
"31016",0,1,84,2,8,16,2,2
"31017",0,1,47,6,12,16,1,1
"31018",0,1,42,4,12,16,1,1
"31019",0,1,47,5,12,16,1,1
"31020",1,0,37,7,12,16,1,1
"31021",0,1,46,5,12,18,1,1
"31024",0,1,56,4,12,12,1,2
"31025",0,1,26,2,12,10,5,2
"31026",0,1,37,6,12,12,1,1
"31028",0,0,53,5,12,16,1,1
"31030",0,0,42,2,5,12,3,2
"31031",0,0,43,4,12,12,1,1
"31032",0,1,43,5,12,17,3,1
"31033",0,1,37,6,12,12,3,1
"31034",0,1,31,5,12,15,1,1
"31035",1,0,43,3,12,14,5,2
"31036",0,0,70,4,12,18,3,2
"31037",0,1,38,4,12,16,1,2
"31038",1,0,26,6,12,13,1,2
"31039",0,1,65,6,9,14,3,1
"31040",0,1,49,3,12,13,5,2
"31041",1,0,27,6,12,14,1,1
"31042",0,1,29,6,8,10,1,1
"31043",0,1,24,4,9,11,3,2
"31044",0,1,54,4,12,13,1,1
"31045",0,1,42,5,12,18,5,2
"31046",0,1,30,6,12,13,1,1
"31047",1,0,47,4,9,16,5,2
"31048",0,1,48,3,12,16,1,2
"31049",1,1,71,6,12,17,3,2
"31050",0,1,37,4,12,20,1,1
"31051",0,0,24,5,12,17,5,1
"31052",0,1,46,1,10,16,5,2
"31055",0,1,79,5,11,16,1,1
"31056",0,1,34,6,12,19,5,2
"31057",1,0,49,3,12,12,1,2
"31058",0,1,42,5,12,19,3,2
"31060",0,1,36,3,12,17,5,1
"31061",0,1,25,2,12,16,5,2
"31062",0,1,24,4,12,16,1,2
"31063",0,1,66,5,10,14,3,2
"31064",0,1,21,4,10,12,5,1
"31065",0,1,84,7,12,11,2,2
"31066",0,1,39,4,12,14,5,2
"31067",0,1,36,3,12,14,5,1
"31068",0,1,57,2,12,20,3,1
"31069",0,1,36,3,9,13,5,1
"31070",0,0,21,4,11,14,1,2
"31071",0,0,89,4,12,10,2,2
"31073",0,1,55,6,10,14,2,2
"31074",0,1,34,4,11,16,3,2
"31075",0,0,48,3,12,12,5,1
"31076",1,0,44,4,12,9,3,1
"31077",0,0,32,4,2,12,1,2
"31078",0,1,81,7,12,8,2,1
"31081",0,0,45,1,9,12,3,1
"31082",0,1,32,3,12,12,5,2
"31083",0,1,75,4,12,20,1,1
"31085",0,1,52,6,12,6,1,1
"31086",0,1,27,6,12,12,1,1
"31087",0,0,29,6,10,4,5,1
"31088",0,1,22,3,8,7,5,1
"31090",0,1,61,4,11,5,1,1
"31092",0,1,50,3,12,10,1,1
"31093",0,1,61,5,12,14,1,2
"31094",0,1,29,5,12,15,1,2
"31095",0,1,54,4,11,14,5,1
"31096",0,1,54,6,5,10,3,2
"31097",1,0,76,4,12,18,1,1
"31098",0,1,32,4,12,12,1,2
"31099",0,0,47,2,12,12,5,2
"31100",1,0,29,4,12,13,1,2
"31101",1,0,23,4.1220088,9,13,5,2
"31102",0,1,42,5,12,16,1,2
"31103",0,1,37,4,12,16,1,1
"31104",0,1,68,4.1220088,9,15,5,1
"31105",0,1,42,5,12,15,1,2
"31106",0,1,28,4,12,15,1,1
"31107",0,0,45,4,9,13,3,2
"31108",0,1,44,3,9,11,3,2
"31109",0,1,69,4,12,12,2,2
"31110",0,1,45,5,12,19,1,1
"31111",0,1,40,4,12,16,1,1
"31112",1,1,21,6,12,14,5,2
"31113",0,1,21,5,12,13,5,2
"31114",0,1,62,2,12,18,1,1
"31115",0,1,50,6,12,13,1,2
"31116",0,1,36,4,12,10,1,2
"31117",1,1,29,4,12,13,3,1
"31118",0,1,71,6,12,12,5,1
"31119",0,1,41,6,12,16,1,1
"31120",1,0,50,6,12,12,1,1
"31121",0,1,68,3,12,12,3,2
"31122",0,1,45,5,12,16,3,1
"31123",0,1,38,6,12,17,1,1
"31124",1,0,55,4,10,14,5,1
"31125",1,0,71,4.1220088,9,12,2,2
"31126",0,1,41,4,12,13,1,1
"31128",1,0,48,3,12,17,3,2
"31129",0,1,29,6,12,16,1,1
"31130",1,0,51,2,12,15,5,2
"31131",0,0,22,1,3,14,5,1
"31132",0,1,41,5,11,11,3,1
"31133",0,1,20,5,12,13,5,1
"31134",0,1,50,6,11,11,5,1
"31136",0,1,28,5,12,13,1,2
"31137",1,0,38,4,12,11,4,1
"31138",0,0,22,6,12,12,5,2
"31139",0,0,54,3,12,18,4,2
"31140",0,0,56,1,12,16,4,1
"31141",0,1,41,6,12,17,5,2
"31143",0,1,21,4,12,12,5,2
"31144",0,1,42,4,12,14,1,2
"31145",0,1,25,4,11,14,5,1
"31146",0,0,43,2,11,13,1,2
"31147",0,0,41,3,12,20,3,2
"31148",0,1,26,4.1220088,8,8,5,2
"31149",0,1,48,2,12,13,3,1
"31151",0,1,38,2,12,20,1,1
"31152",0,1,37,3,12,16,1,2
"31153",0,1,35,4,12,14,1,2
"31154",0,1,68,4,12,12,1,2
"31155",0,1,34,2,10,17,5,2
"31156",0,0,58,4,12,17,1,1
"31157",0,1,23,3,8,16,5,1
"31158",0,1,31,6,12,12,5,2
"31159",0,1,59,4,12,12,1,2
"31160",0,0,78,4,9,14,5,1
"31162",1,0,44,6,12,18,1,2
"31163",0,0,46,3,12,16,1,2
"31164",0,1,69,4,12,12,1,2
"31165",0,1,40,4,11,12,4,1
"31166",1,0,60,4,11,16,1,1
"31167",0,0,51,5,12,19,1,2
"31168",1,0,60,5,12,12,1,2
"31169",0,1,56,5,12,16,1,1
"31172",0,1,45,4,12,16,1,1
"31173",1,1,29,4,12,16,1,2
"31174",0,1,64,3,12,17,1,1
"31175",0,1,67,5,12,12,1,1
"31176",0,1,38,3,12,14,1,1
"31177",0,1,47,2,12,14,1,1
"31178",0,1,38,6,12,14,5,2
"31179",1,0,53,5,12,18,1,2
"31181",0,0,53,6,12,11,1,2
"31182",0,1,62,6,12,12,1,2
"31183",0,1,58,2,12,18,1,1
"31184",0,1,49,4,12,12,1,2
"31185",1,0,57,6,12,16,1,1
"31186",0,0,52,2,12,15,1,1
"31187",0,1,35,4,12,17,1,1
"31190",0,1,56,4,12,12,1,1
"31192",0,1,29,3,12,16,5,2
"31193",0,1,27,3,12,14,1,1
"31194",0,0,62,2,12,17,1,2
"31195",0,0,78,5,1,12,2,1
"31196",0,1,20,4,12,10,5,2
"31197",0,1,75,4,12,13,1,1
"31198",1,0,52,4,12,13,1,2
"31199",0,1,65,4,12,16,1,1
"31200",0,1,89,4,9,11,2,1
"31201",0,0,53,5,12,14,1,2
"31202",0,1,41,2,9,14,3,2
"31206",1,0,40,4,12,13,1,1
"31207",0,1,80,4,12,19,1,1
"31209",0,1,68,4,12,14,4,1
"31210",1,0,59,6,12,16,1,1
"31211",0,1,59,4,12,14,2,2
"31212",0,0,75,4,12,12,1,2
"31213",0,0,26,4,12,12,5,1
"31214",0,1,25,6,12,12,1,1
"31215",0,1,68,4,1,18,2,2
"31216",0,0,63,3,12,16,3,2
"31217",1,0,46,4,10,12,3,2
"31218",0,0,61,1,12,18,3,2
"31219",0,1,81,4,10,8,2,1
"31220",0,1,33,3,12,12,1,1
"31221",0,1,75,5,12,15,2,2
"31222",0,1,28,4.1220088,11,11,4,2
"31223",0,1,57,6,10,13,5,2
"31224",0,1,46,4,9,12,3,2
"31225",1,1,66,7,12,10,1,1
"31227",0,1,64,6,12,14,1,2
"31228",0,1,47,5,12,8,5,2
"31229",0,0,49,4,4,9,5,2
"31230",0,1,33,2,9,18,5,1
"31231",0,1,47,4,12,18,3,2
"31232",0,1,59,4,12,12,1,2
"31233",0,1,51,4,9,12,5,1
"31234",0,1,24,6,11,11,5,1
"31235",0,1,60,6,12,12,3,1
"31236",0,1,24,4,12,12,1,1
"31237",0,1,30,4,7,10,5,2
"31238",0,0,80,5,12,16,1,1
"31239",0,1,28,5,7,12,5,2
"31241",0,1,56,4,12,15,1,1
"31243",0,1,76,1,2,16,2,2
"31244",0,1,48,3,12,16,1,2
"31245",0,1,55,1,12,18,1,2
"31247",0,1,67,5,12,17,3,1
"31248",0,1,79,2,12,20,2,2
"31249",0,1,70,5,12,11,1,1
"31250",0,1,66,4,12,12,1,2
"31251",0,1,69,6,12,12,1,2
"31252",1,0,82,6,12,12,1,1
"31253",0,1,72,4,12,12,1,2
"31254",0,1,53,4,12,12,1,1
"31255",0,0,40,2,12,14,1,2
"31256",0,1,47,2,12,12,1,2
"31259",0,1,50,2,12,18,1,2
"31260",0,0,27,4,12,12,1,2
"31261",0,1,58,5,12,20,5,1
"31262",0,1,78,4,9,12,3,2
"31263",0,1,74,4,12,12,2,2
"31264",0,1,19,3,6,12,5,2
"31265",0,1,36,4,12,18,1,2
"31266",1,1,77,7,10,16,3,2
"31267",0,1,40,3,12,18,1,1
"31268",1,0,73,6,12,13,1,1
"31269",0,1,44,6,12,16,4,2
"31271",0,1,30,6,12,17,1,1
"31272",0,0,43,6,12,13,1,2
"31274",0,1,37,3,12,18,1,2
"31275",0,1,64,5,12,16,1,1
"31276",0,1,51,5,12,14,1,2
"31277",0,1,54,2,12,17,5,2
"31278",0,1,32,6,12,16,1,2
"31279",0,1,63,4,12,16,1,2
"31281",0,1,61,6,12,13,5,1
"31282",0,1,47,6,12,20,1,1
"31283",0,1,48,4,12,16,1,2
"31285",0,1,32,4,12,14,5,1
"31286",0,1,22,4,12,14,5,1
"31287",0,1,21,4,12,14,5,2
"31288",0,1,45,3,12,20,1,1
"31290",0,0,61,2,12,20,1,1
"31291",1,0,35,3,12,15,3,1
"31292",0,0,61,2,12,13,1,2
"31294",0,0,33,4,12,14,1,2
"31295",0,0,19,2,12,12,5,1
"31296",1,0,37,6,12,14,1,2
"31297",0,1,66,4,12,13,1,1
"31298",1,0,46,6,12,14,3,1
"31299",0,1,69,4,10,12,2,2
"31300",0,1,72,4,12,18,2,1
"31301",0,1,47,2,12,17,1,2
"31302",0,0,49,5,6,13,3,2
"31303",0,1,58,4,12,14,2,2
"31304",0,1,61,5,12,17,5,2
"31305",0,1,37,5,12,16,1,1
"31306",0,1,22,2,3,15,5,2
"31307",0,0,55,1,11,14,5,2
"31308",0,1,58,5,12,11,1,1
"31309",0,1,57,4,12,12,1,1
"31310",0,1,26,5,10,13,4,2
"31312",0,0,66,5,12,15,3,1
"31313",0,1,60,6,11,12,1,1
"31314",0,0,23,4,8,12,1,2
"31315",0,1,27,6,9,14,1,1
"31316",1,0,40,4,12,12,3,1
"31317",0,1,27,3,12,8,1,1
"31318",0,1,41,4,12,11,5,1
"31319",0,1,22,4,10,13,5,1
"31320",0,1,55,2,12,15,3,1
"31321",1,0,59,4,12,11,1,1
"31322",0,1,44,3,12,16,5,1
"31323",0,1,67,4,12,12,1,1
"31324",0,1,55,6,12,12,3,1
"31325",0,1,47,4,12,12,1,1
"31326",0,1,57,5,12,18,1,1
"31327",1,0,19,3,12,12,5,1
"31328",1,0,63,4,12,12,1,1
"31329",0,0,50,2,12,15,5,2
"31330",1,0,52,4,12,15,5,1
"31331",0,1,47,4,12,14,3,2
"31332",0,1,81,4,10,12,2,2
"31333",0,1,62,3,12,14,1,2
"31334",0,1,26,4,12,13,1,1
"31335",0,1,47,2,12,16,4,1
"31336",1,0,46,4,12,14,3,1
"31337",0,0,58,6,12,14,2,1
"31338",0,1,26,4,7,13,5,2
"31339",0,1,60,2,8,15,3,2
"31340",0,0,36,4.1220088,9,11,1,1
"31341",0,0,77,4.1220088,6,20,5,2
"31342",0,0,38,3,9,18,5,1
"31343",0,1,26,4,12,14,1,1
"31344",0,1,23,4.1220088,8,13,5,2
"31345",0,1,31,5,12,17,1,2
"31346",1,0,30,7,12,16,1,2
"31347",0,1,36,5,12,20,1,2
"31348",0,0,35,4,12,16,1,2
"31349",0,0,56,2,12,16,3,2
"31350",0,1,23,3,12,14,5,2
"31351",0,1,23,6,10,12,3,2
"31352",0,1,27,3,12,14,5,2
"31353",1,0,55,6,12,13,1,1
"31354",0,1,50,6,12,12,3,2
"31355",0,1,63,2,12,20,3,1
"31356",0,1,27,4,11,15,1,2
"31357",1,0,42,4,12,12,1,2
"31358",0,1,36,4,12,14,1,1
"31360",0,1,45,3,12,9,1,1
"31361",0,1,40,6,12,16,1,1
"31362",1,0,42,4,12,12,1,2
"31363",0,0,41,6,12,16,1,1
"31365",0,1,44,4,12,10,5,1
"31366",0,1,55,3,12,13,1,2
"31367",0,1,57,4,12,11,5,1
"31368",1,0,37,6,12,14,1,2
"31369",0,1,44,4,12,14,1,1
"31370",0,1,44,4,12,16,3,2
"31371",0,1,68,5,12,16,5,1
"31372",1,0,75,6,12,12,2,2
"31373",0,0,30,4.1220088,12,12,5,1
"31374",0,0,76,4,11,12,1,1
"31375",0,1,85,6,5,8,1,1
"31376",1,0,49,4.1220088,6,11,3,1
"31377",1,0,49,7,12,12,3,2
"31378",1,1,88,2,7,16,2,2
"31379",0,0,87,2,12,8,2,1
"31380",0,1,70,4,12,16,1,1
"31382",1,1,73,4,12,12,5,1
"31383",1,1,39,2,12,12,3,2
"31384",0,1,48,4,12,12,3,1
"31385",0,1,26,4,11,13,5,1
"31386",0,1,32,4.1220088,7,9,5,1
"31387",0,1,29,6,10,13,5,2
"31388",0,0,48,5,12,12,3,1
"31389",0,1,44,7,12,16,1,2
"31390",0,1,47,5,12,12,1,1
"31391",0,0,60,3,12,13,2,1
"31393",1,1,46,4,12,10,3,2
"31394",0,1,39,4,12,12,1,2
"31395",1,0,53,6,12,12,1,1
"31396",0,1,69,6,12,12,1,1
"31397",0,1,35,3,12,12,5,2
"31399",0,1,50,6,3,11,1,2
"31400",1,0,71,4.1220088,7,11,2,1
"31401",0,1,62,4,12,14,1,1
"31402",0,1,55,1,12,19,1,1
"31403",0,1,73,7,12,12,1,1
"31404",0,1,55,4,12,16,1,2
"31405",0,1,22,4.1220088,4,13,5,2
"31407",0,1,61,6,9,12,2,2
"31408",0,1,56,2,12,12,3,2
"31409",0,1,24,4,11,14,1,2
"31410",1,0,29,4.1220088,12,12,1,2
"31411",0,1,30,4,12,16,1,1
"31414",0,0,40,4,12,14,5,2
"31415",0,0,46,6,1,11,5,1
"31416",1,1,38,4,12,14,1,2
"31418",0,1,63,5,9,5,2,2
"31419",0,1,21,4,9,12,1,2
"31420",1,0,53,6,12,12,1,2
"31421",0,1,26,4,12,11,5,1
"31422",0,0,44,2,10,14,4,2
"31423",1,0,26,5,12,14,5,1
"31424",0,0,30,4,10,10,3,2
"31425",0,0,54,2,12,10,1,2
"31426",0,1,68,5,9,9,2,2
"31427",0,1,25,5,10,16,5,1
"31428",0,1,22,4,10,12,1,2
"31429",1,0,47,3,12,14,1,2
"31430",0,1,49,6,9,7,3,2
"31431",1,0,60,4,9,12,3,1
"31432",0,0,25,4,10,14,5,2
"31433",1,0,34,4,12,14,3,2
"31434",0,0,62,5,9,11,3,1
"31435",0,1,59,2,12,12,1,2
"31436",0,1,34,6,12,12,1,1
"31437",0,1,54,4,12,12,1,2
"31438",0,1,30,1,12,14,1,2
"31439",1,0,25,5,9,16,5,2
"31440",0,1,48,4,12,16,1,2
"31441",0,1,49,6,5,12,4,2
"31442",1,0,41,3,12,16,1,2
"31443",0,1,41,6,12,12,1,2
"31444",0,1,51,3,12,8,1,2
"31445",0,1,49,4,1,12,4,2
"31446",0,1,45,4.1220088,12,12,1,1
"31447",0,0,39,3,11,12,1,2
"31448",0,1,36,6,12,12,1,2
"31449",0,1,38,5,12,15,4,1
